Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,SPY Allocation,SH Allocation,VIX Level,Portfolio Return
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,89.27731323242188,45511900,0.0026132577333579654,1.0,0.0,0,0.0026132577333579654
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,88.48754119873047,71208100,-0.008846279139643642,1.0,0.0,0,-0.008846279139643642
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,89.29143524169922,59422200,0.009084827446649513,1.0,0.0,0,0.009084827446649513
2006-02-09,126.91999816894531,127.5999984741211,126.37000274658203,126.41000366210938,89.14334106445312,62023300,-0.001658548514146152,1.0,0.0,0,-0.001658548514146152
2006-02-10,126.43000030517578,127.12999725341797,125.44999694824219,126.63999938964844,89.30554962158203,64508700,0.0018196373973871083,1.0,0.0,0,0.0018196373973871083
2006-02-13,126.5999984741211,126.79000091552734,125.94999694824219,126.41000366210938,89.14334106445312,52308700,-0.0018163323311511936,1.0,0.0,0,-0.0018163323311511936
2006-02-14,126.45999908447266,128.02999877929688,126.20999908447266,127.75,90.08830261230469,90964400,0.010600472638425451,1.0,0.0,0,0.010600472638425451
2006-02-15,127.68000030517578,128.32000732421875,127.23999786376953,128.1999969482422,90.4056625366211,85471300,0.0035227650551055145,1.0,0.0,0,0.0035227650551055145
2006-02-16,128.33999633789062,129.2100067138672,128.17999267578125,129.16000366210938,91.08263397216797,61017900,0.007488153026616651,1.0,0.0,0,0.007488153026616651
2006-02-17,129.0500030517578,129.16000366210938,128.5800018310547,128.80999755859375,90.8357925415039,40342600,-0.0027100822615592213,1.0,0.0,0,-0.0027100822615592213
2006-02-21,129.11000061035156,129.39999389648438,128.2899932861328,128.49000549316406,90.61014556884766,46456300,-0.002484119600246193,1.0,0.0,0,-0.002484119600246193
2006-02-22,128.77000427246094,129.64999389648438,128.64999389648438,129.27000427246094,91.16020965576172,42326700,0.006070667732192447,1.0,0.0,0,0.006070667732192447
2006-02-23,129.27000427246094,129.63999938964844,128.27999877929688,129.0800018310547,91.0262222290039,43423200,-0.001469801652099867,1.0,0.0,0,-0.001469801652099867
2006-02-24,129.11000061035156,129.47999572753906,128.75999450683594,129.41000366210938,91.25890350341797,36777400,0.0025562004960359985,1.0,0.0,0,0.0025562004960359985
2006-02-27,129.39999389648438,130.0399932861328,129.27999877929688,129.4600067138672,91.2941665649414,35858600,0.00038640680711354847,1.0,0.0,0,0.00038640680711354847
2006-02-28,129.1999969482422,129.91000366210938,128.1300048828125,128.22999572753906,90.42683410644531,74394800,-0.009500414880058372,1.0,0.0,0,-0.009500414880058372
2006-03-01,128.60000610351562,129.49000549316406,128.5,129.3699951171875,91.2306900024414,48641600,0.008889572480773156,1.0,0.0,0,0.008889572480773156
2006-03-02,128.89999389648438,129.4199981689453,128.61000061035156,129.36000061035156,91.22367858886719,60642300,-7.68536725309632e-05,1.0,0.0,0,-7.68536725309632e-05
2006-03-03,128.6699981689453,130.07000732421875,128.64999389648438,128.75999450683594,90.80052947998047,73402500,-0.004638588526930554,1.0,0.0,0,-0.004638588526930554
2006-03-06,129.13999938964844,129.17999267578125,127.8499984741211,128.1699981689453,90.38447570800781,57478400,-0.0045820632804172146,1.0,0.0,0,-0.0045820632804172146
2006-03-07,127.86000061035156,128.05999755859375,127.4000015258789,127.97000122070312,90.24343872070312,61780800,-0.0015604116326383144,1.0,0.0,0,-0.0015604116326383144
2006-03-08,127.69999694824219,128.44000244140625,127.18000030517578,128.24000549316406,90.43384552001953,66692400,0.002109924023459442,1.0,0.0,0,0.002109924023459442
2006-03-09,128.27999877929688,128.67999267578125,127.37999725341797,127.37999725341797,89.8273696899414,56313600,-0.006706292611916687,1.0,0.0,0,-0.006706292611916687
2006-03-10,127.70999908447266,128.83999633789062,127.44000244140625,128.58999633789062,90.6806411743164,60490800,0.009499014468755451,1.0,0.0,0,0.009499014468755451
2006-03-13,128.83999633789062,129.16000366210938,128.52999877929688,128.8300018310547,90.84991455078125,45479100,0.0018666980545434253,1.0,0.0,0,0.0018666980545434253
2006-03-14,128.7100067138672,130.22999572753906,128.61000061035156,130.17999267578125,91.80191040039062,69877300,0.010478775399147544,1.0,0.0,0,0.010478775399147544
2006-03-15,130.14999389648438,130.86000061035156,129.85000610351562,130.75999450683594,92.21092987060547,53398900,0.004455457064356461,1.0,0.0,0,0.004455457064356461
2006-03-16,131.00999450683594,131.47000122070312,130.83999633789062,131.02999877929688,92.40132904052734,65526400,0.0020648221440673353,1.0,0.0,0,0.0020648221440673353
2006-03-17,130.67999267578125,130.89999389648438,130.3800048828125,130.6199951171875,92.4784927368164,47286800,0.0008350929265878992,1.0,0.0,0,0.0008350929265878992
2006-03-20,130.63999938964844,130.89999389648438,130.2100067138672,130.41000366210938,92.3298568725586,45538500,-0.0016072479109365823,1.0,0.0,0,-0.0016072479109365823
2006-03-21,130.3699951171875,130.99000549316406,129.4499969482422,129.58999633789062,91.74927520751953,87102700,-0.006288124824458841,1.0,0.0,0,-0.006288124824458841
2006-03-22,129.50999450683594,130.50999450683594,129.4499969482422,130.3800048828125,92.30859375,51605700,0.006096163061946713,1.0,0.0,0,0.006096163061946713
2006-03-23,130.25999450683594,130.38999938964844,129.66000366210938,130.11000061035156,92.117431640625,46704200,-0.002070902627903992,1.0,0.0,0,-0.002070902627903992
2006-03-24,129.99000549316406,130.57000732421875,129.74000549316406,130.2100067138672,92.18822479248047,43209200,0.0007685098313601202,1.0,0.0,0,0.0007685098313601202
2006-03-27,130.02999877929688,130.27999877929688,129.74000549316406,130.02000427246094,92.0537338256836,32523000,-0.0014588735936679198,1.0,0.0,0,-0.0014588735936679198
2006-03-28,129.92999267578125,130.52999877929688,129.0500030517578,129.22000122070312,91.48729705810547,82079900,-0.0061533274538406735,1.0,0.0,0,-0.0061533274538406735
2006-03-29,129.41000366210938,130.5,129.2899932861328,130.02999877929688,92.06082153320312,61505700,0.006268897361055403,1.0,0.0,0,0.006268897361055403
2006-03-30,130.11000061035156,130.97999572753906,129.5500030517578,129.8000030517578,91.89794158935547,70571700,-0.0017692645050849665,1.0,0.0,0,-0.0017692645050849665
2006-03-31,130.02000427246094,130.24000549316406,129.3699951171875,129.8300018310547,91.91917419433594,62925600,0.00023104549039132394,1.0,0.0,0,0.00023104549039132394
2006-04-03,130.07000732421875,130.8699951171875,129.49000549316406,129.72999572753906,91.8483657836914,61624700,-0.0007703334072043377,1.0,0.0,0,-0.0007703334072043377
2006-04-04,129.72999572753906,130.72999572753906,129.36000061035156,130.55999755859375,92.4360122680664,54809300,0.006398006968996617,1.0,0.0,0,0.006398006968996617
2006-04-05,130.61000061035156,131.27999877929688,130.3800048828125,131.00999450683594,92.75464630126953,50607200,0.0034470767981540362,1.0,0.0,0,0.0034470767981540362
2006-04-06,130.85000610351562,131.2100067138672,130.19000244140625,130.8699951171875,92.6554946899414,57906200,-0.0010689665184649977,1.0,0.0,0,-0.0010689665184649977
2006-04-07,131.05999755859375,131.39999389648438,129.35000610351562,129.5399932861328,91.71385192871094,80180900,-0.010162837772131561,1.0,0.0,0,-0.010162837772131561
2006-04-10,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,91.85547637939453,41496500,0.0015441991335580774,1.0,0.0,0,0.0015441991335580774
2006-04-11,129.85000610351562,130.05999755859375,128.25,128.63999938964844,91.07667541503906,72799400,-0.008478546898377126,0.010000000000000458,0.9899999999999995,13,0.008308975960409574
2006-04-12,128.77000427246094,129.1300048828125,128.61000061035156,128.8800048828125,91.24658966064453,43033700,0.0018656175670792585,1.0,0.0,0,0.0018656175670792585
2006-04-13,128.58999633789062,129.25,128.30999755859375,128.7100067138672,91.1262435913086,51051800,-0.0013189103262216673,1.0,0.0,0,-0.0013189103262216673
2006-04-17,128.8300018310547,129.30999755859375,128.02000427246094,128.66000366210938,91.09085083007812,64167700,-0.000388392628024925,1.0,0.0,0,-0.000388392628024925
2006-04-18,128.92999267578125,130.94000244140625,128.92999267578125,130.6999969482422,92.53512573242188,92531800,0.015855323440088664,1.0,0.0,0,0.015855323440088664
2006-04-19,130.75,131.07000732421875,130.24000549316406,130.9499969482422,92.71212768554688,87269000,0.0019128082630679444,1.0,0.0,0,0.0019128082630679444
2006-04-20,131.0,131.86000061035156,130.60000610351562,131.1300048828125,92.839599609375,86005500,0.0013749217821910076,1.0,0.0,0,0.0013749217821910076
2006-04-21,131.69000244140625,131.7899932861328,130.6199951171875,131.14999389648438,92.85371398925781,72342600,0.0001520297366877088,1.0,0.0,0,0.0001520297366877088
2006-04-24,130.88999938964844,131.07000732421875,130.3800048828125,130.91000366210938,92.68384552001953,52546400,-0.0018294202993101027,1.0,0.0,0,-0.0018294202993101027
2006-04-25,131.0399932861328,131.1199951171875,129.9199981689453,130.3699951171875,92.30150604248047,84359800,-0.00412520084156931,1.0,0.0,0,-0.00412520084156931
2006-04-26,130.5,131.13999938964844,130.3000030517578,130.39999389648438,92.32274627685547,67262400,0.0002301179610788573,1.0,0.0,0,0.0002301179610788573
2006-04-27,129.89999389648438,131.6300048828125,129.58999633789062,131.02999877929688,92.7687759399414,124478600,0.0048312001221062495,1.0,0.0,0,0.0048312001221062495
2006-04-28,130.7899932861328,131.75,130.7100067138672,131.47000122070312,93.08029174804688,55854400,0.0033579812275106313,1.0,0.0,0,0.0033579812275106313
2006-05-01,131.47000122070312,131.8000030517578,130.32000732421875,130.39999389648438,92.32274627685547,64990300,-0.00813862372973606,1.0,0.0,0,-0.00813862372973606
2006-05-02,131.00999450683594,131.4600067138672,130.74000549316406,131.3800048828125,93.01655578613281,49063500,0.007515044095382173,1.0,0.0,0,0.007515044095382173
2006-05-03,131.14999389648438,131.32000732421875,130.4499969482422,130.88999938964844,92.66963195800781,60821300,-0.0037296997850861935,1.0,0.0,0,-0.0037296997850861935
2006-05-04,131.0800018310547,131.6199951171875,130.97000122070312,131.36000061035156,93.00243377685547,42921400,0.0035912716152628477,1.0,0.0,0,0.0035912716152628477
2006-05-05,132.0500030517578,132.8000030517578,131.85000610351562,132.52000427246094,93.82368469238281,62588200,0.008830423916623475,1.0,0.0,0,0.008830423916623475
2006-05-08,132.50999450683594,132.77000427246094,132.36000061035156,132.36000061035156,93.71041870117188,30016700,-0.0012072217327884216,0.9899999999999995,0.010000000000000453,12,-0.001183077298132652
2006-05-09,132.4199981689453,132.77000427246094,132.30999755859375,132.6199951171875,93.89447784423828,29864000,0.001964126781391684,1.0,0.0,0,0.001964126781391684
2006-05-10,132.41000366210938,132.75,131.88999938964844,132.5500030517578,93.8449478149414,64378200,-0.0005275073724680945,1.0,0.0,0,-0.0005275073724680945
2006-05-11,132.50999450683594,132.5500030517578,130.52000427246094,130.9499969482422,92.71212768554688,80626900,-0.01207118929437101,1.0,0.0,0,-0.01207118929437101
2006-05-12,130.36000061035156,130.72000122070312,129.19000244140625,129.24000549316406,91.50150299072266,91726500,-0.01305788924325324,1.0,0.0,0,-0.01305788924325324
2006-05-15,128.7899932861328,129.74000549316406,128.61000061035156,129.5,91.68553924560547,84029300,0.0020112921522335014,1.0,0.0,0,0.0020112921522335014
2006-05-16,129.75999450683594,130.0,129.00999450683594,129.30999755859375,91.55103302001953,62137600,-0.001467038604917037,1.0,0.0,0,-0.001467038604917037
2006-05-17,128.6699981689453,129.10000610351562,126.7699966430664,126.8499984741211,89.80935668945312,144789500,-0.019024103531257275,1.0,0.0,0,-0.019024103531257275
2006-05-18,127.3499984741211,127.75,126.11000061035156,126.20999908447266,89.35624694824219,87906300,-0.005045239804775781,1.0,0.0,0,-0.005045239804775781
2006-05-19,126.87000274658203,127.48999786376953,125.80000305175781,127.0999984741211,89.986328125,124309400,0.0070513388629982465,1.0,0.0,0,0.0070513388629982465
2006-05-22,126.27999877929688,127.16999816894531,125.5,126.12999725341797,89.29960632324219,110852800,-0.00763140152583941,1.0,0.0,0,-0.00763140152583941
2006-05-23,127.18000030517578,127.62999725341797,125.16999816894531,125.16999816894531,88.61990356445312,92006500,-0.007611486620990315,1.0,0.0,0,-0.007611486620990315
2006-05-24,125.68000030517578,126.88999938964844,124.76000213623047,126.16999816894531,89.3279037475586,168405000,0.00798917799081722,1.0,0.0,0,0.00798917799081722
2006-05-25,126.91999816894531,127.7300033569336,126.43000030517578,127.7300033569336,90.43240356445312,78977900,0.012364555425098178,1.0,0.0,0,0.012364555425098178
2006-05-26,128.00999450683594,128.3800048828125,127.51000213623047,128.3800048828125,90.892578125,62989700,0.005088602562895561,1.0,0.0,0,0.005088602562895561
2006-05-30,127.97000122070312,128.0,126.05000305175781,126.0999984741211,89.2783432006836,72419900,-0.017759810070481552,1.0,0.0,0,-0.017759810070481552
2006-05-31,126.62000274658203,127.51000213623047,126.19999694824219,127.51000213623047,90.27662658691406,86926200,0.011181697043665784,1.0,0.0,0,0.011181697043665784
2006-06-01,127.37999725341797,128.94000244140625,127.2699966430664,128.72999572753906,91.14041137695312,73721700,0.009568199684637735,1.0,0.0,0,0.009568199684637735
2006-06-02,129.25,129.42999267578125,128.32000732421875,129.0,91.33153533935547,91702600,0.002097027646845495,1.0,0.0,0,0.002097027646845495
2006-06-05,128.85000610351562,128.86000061035156,126.7699966430664,127.12000274658203,90.00052642822266,86105100,-0.014573377160334133,1.0,0.0,0,-0.014573377160334133
2006-06-06,127.20999908447266,127.37999725341797,125.76000213623047,126.80999755859375,89.78104400634766,130498600,-0.002438679312059877,1.0,0.0,0,-0.002438679312059877
2006-06-07,126.91000366210938,127.6500015258789,125.79000091552734,125.86000061035156,89.10843658447266,108599400,-0.007491641797208848,1.0,0.0,0,-0.007491641797208848
2006-06-08,125.58000183105469,126.5,123.87000274658203,125.75,89.03054809570312,204957200,-0.0008740865820903165,1.0,0.0,0,-0.0008740865820903165
2006-06-09,126.36000061035156,126.95999908447266,125.29000091552734,125.3499984741211,88.74736022949219,94972200,-0.003180794370787443,1.0,0.0,0,-0.003180794370787443
2006-06-12,125.87999725341797,125.93000030517578,123.81999969482422,123.98999786376953,87.78446960449219,95815900,-0.010849794546114455,1.0,0.0,0,-0.010849794546114455
2006-06-13,123.73999786376953,124.83999633789062,122.55000305175781,122.55000305175781,86.76495361328125,185688800,-0.011613853746617275,1.0,0.0,0,-0.011613853746617275
2006-06-14,122.83999633789062,123.62999725341797,122.33999633789062,123.5,87.43756866455078,163566400,0.007752151338286106,1.0,0.0,0,0.007752151338286106
2006-06-15,123.94999694824219,126.36000061035156,123.86000061035156,126.12000274658203,89.29251861572266,134057000,0.021214564625970933,1.0,0.0,0,0.021214564625970933
2006-06-16,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,88.64183044433594,94253500,-0.007287152176623013,1.0,0.0,0,-0.007287152176623013
2006-06-19,125.4000015258789,125.4800033569336,123.55000305175781,123.66999816894531,87.9449234008789,95804400,-0.007862056096581416,1.0,0.0,0,-0.007862056096581416
2006-06-20,124.01000213623047,124.80999755859375,123.72000122070312,124.08999633789062,88.24359893798828,65494700,0.0033961657541949908,1.0,0.0,0,0.0033961657541949908
2006-06-21,124.0,125.69999694824219,123.95999908447266,125.01000213623047,88.8978271484375,75008200,0.007413888580280581,1.0,0.0,0,0.007413888580280581
2006-06-22,124.94999694824219,125.05999755859375,124.04000091552734,124.45999908447266,88.50670623779297,74566100,-0.004399667834304344,1.0,0.0,0,-0.004399667834304344
2006-06-23,124.33000183105469,125.30000305175781,124.02999877929688,124.44000244140625,88.49249267578125,54107000,-0.00016059305126026047,1.0,0.0,0,-0.00016059305126026047
2006-06-26,124.54000091552734,125.05999755859375,124.25,124.98999786376953,88.88362884521484,37899600,0.004419992675159801,1.0,0.0,0,0.004419992675159801
2006-06-27,125.01000213623047,125.29000091552734,123.7699966430664,123.91000366210938,88.11561584472656,69780200,-0.008640657570650356,1.0,0.0,0,-0.008640657570650356
2006-06-28,124.19000244140625,124.7699966430664,123.6500015258789,124.75,88.71295166015625,62368100,0.006779000631196741,1.0,0.0,0,0.006779000631196741
2006-06-29,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,90.50497436523438,110634800,0.02020023763771328,1.0,0.0,0,0.02020023763771328
2006-06-30,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,90.51209259033203,54227800,7.865009793750488e-05,1.0,0.0,0,7.865009793750488e-05
2006-07-03,127.43000030517578,128.00999450683594,127.30999755859375,127.80000305175781,90.88188934326172,23914000,0.004085606048281676,1.0,0.0,0,0.004085606048281676
2006-07-05,127.29000091552734,127.44999694824219,126.5199966430664,127.06999969482422,90.36276245117188,69653400,-0.005712104973182197,1.0,0.0,0,-0.005712104973182197
2006-07-06,127.19999694824219,127.8499984741211,127.08000183105469,127.44000244140625,90.62586975097656,50100300,0.002911678358072045,1.0,0.0,0,0.002911678358072045
2006-07-07,127.19000244140625,127.55999755859375,126.29000091552734,126.61000061035156,90.03563690185547,81626500,-0.0065128516917183354,1.0,0.0,0,-0.0065128516917183354
2006-07-10,126.94000244140625,127.43000030517578,126.41000366210938,126.8499984741211,90.20630645751953,60964100,0.0018955778127065503,1.0,0.0,0,0.0018955778127065503
2006-07-11,126.61000061035156,127.41000366210938,125.94000244140625,127.41000366210938,90.60454559326172,73640800,0.004414759359754106,1.0,0.0,0,0.004414759359754106
2006-07-12,127.1500015258789,127.4000015258789,125.72000122070312,126.05000305175781,89.6374282836914,82561300,-0.010674048451297935,1.0,0.0,0,-0.010674048451297935
2006-07-13,125.44999694824219,125.68000030517578,124.0,124.0,88.1795883178711,102405700,-0.016263741538929843,1.0,0.0,0,-0.016263741538929843
2006-07-14,124.12999725341797,124.26000213623047,122.83000183105469,123.5199966430664,87.83826446533203,103242500,-0.003870780744730351,1.0,0.0,0,-0.003870780744730351
2006-07-17,123.5199966430664,124.0999984741211,123.1500015258789,123.33999633789062,87.71028900146484,81159000,-0.0014569443584315778,1.0,0.0,0,-0.0014569443584315778
2006-07-18,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,88.15827941894531,122771000,0.005107615338868499,1.0,0.0,0,0.005107615338868499
2006-07-19,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,89.38140869140625,133565300,0.013874241654018515,1.0,0.0,0,0.013874241654018515
2006-07-20,126.12000274658203,126.30000305175781,124.66000366210938,124.83000183105469,88.76982879638672,112259800,-0.006842361336360736,1.0,0.0,0,-0.006842361336360736
2006-07-21,125.1500015258789,125.19000244140625,123.81999969482422,123.94999694824219,88.14402770996094,101560000,-0.00704970478045186,1.0,0.0,0,-0.00704970478045186
2006-07-24,124.44000244140625,126.31999969482422,124.44000244140625,126.20999908447266,89.75121307373047,92884000,0.01823362745639434,1.0,0.0,0,0.01823362745639434
2006-07-25,125.9800033569336,127.30000305175781,125.72000122070312,126.66000366210938,90.07120513916016,95480700,0.0035653230131476032,1.0,0.0,0,0.0035653230131476032
2006-07-26,126.58999633789062,127.44999694824219,126.18000030517578,126.83000183105469,90.19207763671875,84525800,0.0013419660297855351,1.0,0.0,0,0.0013419660297855351
2006-07-27,127.37999725341797,127.69000244140625,126.19999694824219,126.70999908447266,90.10674285888672,87257100,-0.0009461449394230215,1.0,0.0,0,-0.0009461449394230215
2006-07-28,127.04000091552734,128.13999938964844,126.86000061035156,127.9800033569336,91.00988006591797,82137000,0.010022970294749411,1.0,0.0,0,0.010022970294749411
2006-07-31,127.66000366210938,127.95999908447266,127.44999694824219,127.8499984741211,90.91742706298828,49593100,-0.0010158567714046995,1.0,0.0,0,-0.0010158567714046995
2006-08-01,127.33999633789062,127.37999725341797,126.5999984741211,127.22000122070312,90.4693832397461,65225600,-0.00492803016666743,1.0,0.0,0,-0.00492803016666743
2006-08-02,127.58000183105469,128.4600067138672,127.55000305175781,128.0800018310547,91.08100128173828,64770900,0.006760497530654996,1.0,0.0,0,0.006760497530654996
2006-08-03,127.33999633789062,128.5500030517578,127.1500015258789,128.4199981689453,91.3227767944336,63693800,0.002654510922068587,1.0,0.0,0,0.002654510922068587
2006-08-04,129.0800018310547,129.42999267578125,127.4800033569336,128.1999969482422,91.16636657714844,96294200,-0.001712718587579043,1.0,0.0,0,-0.001712718587579043
2006-08-07,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,90.95297241210938,45377300,-0.002340711526092054,1.0,0.0,0,-0.002340711526092054
2006-08-08,128.08999633789062,128.4600067138672,126.94999694824219,127.41000366210938,90.60454559326172,90901300,-0.0038308458713028903,1.0,0.0,0,-0.0038308458713028903
2006-08-09,128.17999267578125,128.60000610351562,126.61000061035156,126.9800033569336,90.29875946044922,78910600,-0.0033749535501808037,1.0,0.0,0,-0.0033749535501808037
2006-08-10,126.58000183105469,127.5,126.27999877929688,127.37000274658203,90.57608032226562,69322300,0.003071148080809216,1.0,0.0,0,0.003071148080809216
2006-08-11,127.16999816894531,127.19999694824219,126.38999938964844,127.01000213623047,90.32009887695312,47482200,-0.0028261484091796074,1.0,0.0,0,-0.0028261484091796074
2006-08-14,127.62999725341797,128.16000366210938,126.91999816894531,127.11000061035156,90.39118194580078,57839000,0.0007870127439131291,1.0,0.0,0,0.0007870127439131291
2006-08-15,128.25,128.8699951171875,127.9000015258789,128.6300048828125,91.47210693359375,68143000,0.011958301291392637,1.0,0.0,0,0.011958301291392637
2006-08-16,129.32000732421875,129.88999938964844,129.0399932861328,129.6999969482422,92.2330322265625,71737600,0.008318659299289655,1.0,0.0,0,0.008318659299289655
2006-08-17,129.5800018310547,130.3699951171875,129.49000549316406,130.02999877929688,92.46772766113281,70992800,0.002544591985155664,1.0,0.0,0,0.002544591985155664
2006-08-18,130.19000244140625,130.69000244140625,129.58999633789062,130.69000244140625,92.9370346069336,58288400,0.005075359346134789,1.0,0.0,0,0.005075359346134789
2006-08-21,130.17999267578125,130.27999877929688,129.8000030517578,130.1300048828125,92.53881072998047,42133600,-0.004284878236511025,1.0,0.0,0,-0.004284878236511025
2006-08-22,129.99000549316406,130.52000427246094,129.67999267578125,130.1199951171875,92.53172302246094,60839900,-7.659172906615552e-05,1.0,0.0,0,-7.659172906615552e-05
2006-08-23,130.17999267578125,130.44000244140625,129.19000244140625,129.75999450683594,92.27570343017578,66592100,-0.0027668304871293348,1.0,0.0,0,-0.0027668304871293348
2006-08-24,129.99000549316406,130.10000610351562,129.39999389648438,129.64999389648438,92.19745635986328,57983000,-0.0008479704559685164,1.0,0.0,0,-0.0008479704559685164
2006-08-25,129.63999938964844,130.25,129.5500030517578,129.80999755859375,92.31122589111328,41756000,0.0012339768985158983,1.0,0.0,0,0.0012339768985158983
2006-08-28,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,92.75212860107422,52681500,0.004776263186895724,1.0,0.0,0,0.004776263186895724
2006-08-29,130.49000549316406,130.8300018310547,129.80999755859375,130.5800018310547,92.85883331298828,61817800,0.0011504287127792612,1.0,0.0,0,0.0011504287127792612
2006-08-30,130.8699951171875,131.0399932861328,130.5500030517578,130.66000366210938,92.91570281982422,50052200,0.00061242969362163,1.0,0.0,0,0.00061242969362163
2006-08-31,130.85000610351562,130.99000549316406,130.5800018310547,130.63999938964844,92.90148162841797,37510300,-0.00015305476872762291,1.0,0.0,0,-0.00015305476872762291
2006-09-01,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,93.45616149902344,48794500,0.0059706245894337595,1.0,0.0,0,0.0059706245894337595
2006-09-05,131.50999450683594,131.85000610351562,131.1999969482422,131.6699981689453,93.63394927978516,52348300,0.0019023655359906577,1.0,0.0,0,0.0019023655359906577
2006-09-06,131.11000061035156,131.16000366210938,130.3300018310547,130.50999450683594,92.80904388427734,53795600,-0.008809896430224673,1.0,0.0,0,-0.008809896430224673
2006-09-07,130.05999755859375,130.57000732421875,129.35000610351562,129.91000366210938,92.38236999511719,86269400,-0.004597330942145761,1.0,0.0,0,-0.004597330942145761
2006-09-08,130.0800018310547,130.4600067138672,129.8300018310547,130.27999877929688,92.64545440673828,45096300,0.002847777250518657,1.0,0.0,0,0.002847777250518657
